frame_idx,left_x0,left_y0,left_z0,left_x1,left_y1,left_z1,left_x2,left_y2,left_z2,left_x3,left_y3,left_z3,left_x4,left_y4,left_z4,left_x5,left_y5,left_z5,left_x6,left_y6,left_z6,left_x7,left_y7,left_z7,left_x8,left_y8,left_z8,left_x9,left_y9,left_z9,left_x10,left_y10,left_z10,left_x11,left_y11,left_z11,left_x12,left_y12,left_z12,left_x13,left_y13,left_z13,left_x14,left_y14,left_z14,left_x15,left_y15,left_z15,left_x16,left_y16,left_z16,left_x17,left_y17,left_z17,left_x18,left_y18,left_z18,left_x19,left_y19,left_z19,left_x20,left_y20,left_z20,right_x0,right_y0,right_z0,right_x1,right_y1,right_z1,right_x2,right_y2,right_z2,right_x3,right_y3,right_z3,right_x4,right_y4,right_z4,right_x5,right_y5,right_z5,right_x6,right_y6,right_z6,right_x7,right_y7,right_z7,right_x8,right_y8,right_z8,right_x9,right_y9,right_z9,right_x10,right_y10,right_z10,right_x11,right_y11,right_z11,right_x12,right_y12,right_z12,right_x13,right_y13,right_z13,right_x14,right_y14,right_z14,right_x15,right_y15,right_z15,right_x16,right_y16,right_z16,right_x17,right_y17,right_z17,right_x18,right_y18,right_z18,right_x19,right_y19,right_z19,right_x20,right_y20,right_z20
1,0.39387938380241394,0.6500765681266785,-1.3229741568920872e-07,0.4200610816478729,0.5893020629882812,-0.0003407433978281915,0.42518267035484314,0.544053316116333,-0.004443340469151735,0.42935025691986084,0.5082464218139648,-0.01103728637099266,0.43268048763275146,0.47169753909111023,-0.015287362039089203,0.3822285234928131,0.5046106576919556,0.002306954003870487,0.4192664921283722,0.47740843892097473,-0.011184250935912132,0.4265160858631134,0.508439838886261,-0.019099341705441475,0.42324167490005493,0.5282090902328491,-0.02319307066500187,0.37775158882141113,0.5110474824905396,-0.0038831343408674,0.42261049151420593,0.48802465200424194,-0.017224615439772606,0.4259825348854065,0.5241346955299377,-0.02009611763060093,0.41899406909942627,0.5443826913833618,-0.019603131338953972,0.3796413242816925,0.5231716632843018,-0.011740181595087051,0.42446690797805786,0.5166836977005005,-0.02350703254342079,0.4256216287612915,0.5514938235282898,-0.021033013239502907,0.41824114322662354,0.568322479724884,-0.016857171431183815,0.38688620924949646,0.5401473641395569,-0.020167948678135872,0.4224490821361542,0.5410915017127991,-0.02574656531214714,0.4242556691169739,0.5684852600097656,-0.02298780158162117,0.4184238612651825,0.5817715525627136,-0.019699467346072197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.3957754373550415,0.6460273265838623,-1.2290944084725197e-07,0.42219388484954834,0.5896224975585938,-0.0017996325623244047,0.42768731713294983,0.5455662608146667,-0.006156237330287695,0.43280255794525146,0.5094419717788696,-0.012267795391380787,0.4349539279937744,0.47348493337631226,-0.016251401975750923,0.3842299282550812,0.5051283240318298,0.00012510130181908607,0.41976749897003174,0.4802062213420868,-0.013058638200163841,0.426615834236145,0.5104308128356934,-0.02061973139643669,0.4227565824985504,0.5277746915817261,-0.024768956005573273,0.3796205222606659,0.5125421285629272,-0.005091243423521519,0.42427724599838257,0.493149071931839,-0.018157854676246643,0.4281885623931885,0.5300989151000977,-0.0206916406750679,0.4210222065448761,0.5470731854438782,-0.020312976092100143,0.3817286491394043,0.5253174901008606,-0.011933650821447372,0.4272407591342926,0.5208957195281982,-0.023955920711159706,0.42840659618377686,0.5572888255119324,-0.021571964025497437,0.4197322726249695,0.5723755359649658,-0.017745018005371094,0.38861531019210815,0.5428352355957031,-0.019381150603294373,0.4247346818447113,0.546665370464325,-0.026014821603894234,0.42688271403312683,0.574024498462677,-0.024300238117575645,0.42034104466438293,0.5848633050918579,-0.021729450672864914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.39671966433525085,0.6440223455429077,-1.2173755692401755e-07,0.4225752353668213,0.5891023278236389,-0.0014270544052124023,0.428480327129364,0.5442391037940979,-0.005434354301542044,0.43362340331077576,0.5084705352783203,-0.011032515205442905,0.4352702498435974,0.47314876317977905,-0.01450575701892376,0.3843330144882202,0.5047631859779358,-0.0005340746720321476,0.420924574136734,0.4808874726295471,-0.013634294271469116,0.42765942215919495,0.5123278498649597,-0.020730415359139442,0.4234285354614258,0.5302535891532898,-0.024389980360865593,0.379691481590271,0.5116907358169556,-0.005611237604171038,0.42515742778778076,0.4941328167915344,-0.018473658710718155,0.4291834831237793,0.5321195125579834,-0.02034393697977066,0.42226600646972656,0.5490453839302063,-0.019456511363387108,0.38195469975471497,0.5245052576065063,-0.012216883711516857,0.4282835125923157,0.5225348472595215,-0.02387959323823452,0.429252028465271,0.5597014427185059,-0.0211637020111084,0.42042386531829834,0.5744361281394958,-0.017137158662080765,0.3889941871166229,0.5415986776351929,-0.01937483437359333,0.42546093463897705,0.5472882986068726,-0.02550644427537918,0.427347332239151,0.5747666954994202,-0.023683907464146614,0.4206296503543854,0.5849336385726929,-0.021081332117319107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.3975563645362854,0.6401038765907288,-1.1835135893534243e-07,0.4235526919364929,0.5866924524307251,-0.0010313800303265452,0.429125040769577,0.5410258173942566,-0.004510541446506977,0.43439891934394836,0.5054208636283875,-0.009546669200062752,0.4358392357826233,0.47068262100219727,-0.012408851645886898,0.3846666216850281,0.5025556683540344,0.00017270140233449638,0.41982898116111755,0.47740378975868225,-0.012255257926881313,0.42724958062171936,0.5085489749908447,-0.018669260665774345,0.42295119166374207,0.5256983041763306,-0.02194824628531933,0.37972578406333923,0.5097054243087769,-0.004890939220786095,0.42440420389175415,0.4905540943145752,-0.017107177525758743,0.4289394021034241,0.5287560820579529,-0.018437078222632408,0.4214993119239807,0.544219970703125,-0.017255162820219994,0.38181862235069275,0.5230032205581665,-0.011484907008707523,0.42790043354034424,0.5200100541114807,-0.02280968800187111,0.42899149656295776,0.5573934316635132,-0.020007923245429993,0.4193740487098694,0.5704708099365234,-0.016048390418291092,0.38892439007759094,0.539985179901123,-0.018561026081442833,0.42530137300491333,0.5453590750694275,-0.024611078202724457,0.42689794301986694,0.5723058581352234,-0.022998111322522163,0.4191732108592987,0.5808266997337341,-0.020656242966651917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.3973599970340729,0.6382172107696533,-1.261456503698355e-07,0.42276790738105774,0.5853222012519836,-0.0012303729308769107,0.4281306862831116,0.5391794443130493,-0.004558751359581947,0.43340709805488586,0.5028879046440125,-0.009351029060781002,0.4350281059741974,0.46816450357437134,-0.012014193460345268,0.38367754220962524,0.5008865594863892,0.0002158959541702643,0.4199604094028473,0.4755992293357849,-0.01204583141952753,0.42665088176727295,0.5065586566925049,-0.018423156812787056,0.42180973291397095,0.5233973860740662,-0.021724697202444077,0.3792665898799896,0.5074471235275269,-0.00464705191552639,0.4247226119041443,0.48816439509391785,-0.016449321061372757,0.4284115731716156,0.5259114503860474,-0.017712151631712914,0.42042219638824463,0.541220486164093,-0.01662302203476429,0.3817301392555237,0.5199465155601501,-0.011047601699829102,0.42792168259620667,0.515981137752533,-0.021740823984146118,0.4283532202243805,0.5525943040847778,-0.019042743369936943,0.41844868659973145,0.5653973817825317,-0.015403877012431622,0.3890807628631592,0.5362752079963684,-0.017970073968172073,0.42506277561187744,0.5419855117797852,-0.023546399548649788,0.42629215121269226,0.5689811706542969,-0.022058336064219475,0.41864073276519775,0.5773108005523682,-0.019962020218372345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.3976503610610962,0.6350087523460388,-1.363145258892473e-07,0.4236048460006714,0.5829698443412781,-0.000704897684045136,0.42832016944885254,0.5364289283752441,-0.0035750519018620253,0.4331863820552826,0.49993136525154114,-0.008001025766134262,0.4350745677947998,0.4652079939842224,-0.010352852754294872,0.3848246932029724,0.49722182750701904,0.00048670280375517905,0.42091432213783264,0.471266508102417,-0.011318211443722248,0.42754024267196655,0.5025644898414612,-0.017488857731223106,0.4226437211036682,0.5199651122093201,-0.02085624821484089,0.3803757131099701,0.5038408637046814,-0.004504886455833912,0.4256102442741394,0.48617327213287354,-0.015670832246541977,0.42917853593826294,0.5232171416282654,-0.0167778879404068,0.4212161898612976,0.5377939343452454,-0.016036195680499077,0.38267213106155396,0.5170257091522217,-0.011014544405043125,0.42861613631248474,0.5129711031913757,-0.021000219509005547,0.428750216960907,0.5487204790115356,-0.018260709941387177,0.41854044795036316,0.5609964728355408,-0.015068014152348042,0.389701247215271,0.5337700247764587,-0.018039746209979057,0.42554181814193726,0.538520872592926,-0.023509902879595757,0.42646580934524536,0.5643987655639648,-0.022331276908516884,0.41843584179878235,0.5720077157020569,-0.020711572840809822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.3991401791572571,0.6325905919075012,-1.2963336359916866e-07,0.4252689480781555,0.5789309144020081,-0.001156179583631456,0.4292658269405365,0.5337949991226196,-0.004281851928681135,0.4330090880393982,0.4978576898574829,-0.00901644118130207,0.4340532124042511,0.46311336755752563,-0.011630832217633724,0.3858020305633545,0.496929794549942,0.0007514958269894123,0.4210159480571747,0.4707028865814209,-0.011515232734382153,0.4276650547981262,0.501211404800415,-0.018180765211582184,0.42333582043647766,0.5182260274887085,-0.021833421662449837,0.3813827931880951,0.5032305717468262,-0.00419766316190362,0.4254191517829895,0.48364272713661194,-0.016226226463913918,0.42894622683525085,0.5201546549797058,-0.017955802381038666,0.4214261472225189,0.5355947613716125,-0.017332619056105614,0.3837026059627533,0.5151148438453674,-0.010732943192124367,0.42847415804862976,0.5099545121192932,-0.021528510376811028,0.42854851484298706,0.5457677245140076,-0.01906648464500904,0.418662428855896,0.5590850114822388,-0.015730783343315125,0.3908854126930237,0.5307515859603882,-0.017820890992879868,0.42599281668663025,0.5353160500526428,-0.02396555244922638,0.42690926790237427,0.5615090727806091,-0.022923998534679413,0.41901788115501404,0.5699504613876343,-0.021186629310250282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.3996376395225525,0.6311742067337036,-1.2433338270056993e-07,0.42504268884658813,0.5774869918823242,-0.0012608823599293828,0.4289260506629944,0.5330915451049805,-0.004479546565562487,0.43266561627388,0.4973548352718353,-0.009374215267598629,0.43360528349876404,0.46287044882774353,-0.012196592055261135,0.38555940985679626,0.4974377155303955,0.0010049969423562288,0.42050600051879883,0.47115421295166016,-0.011528030969202518,0.4276278614997864,0.5012416243553162,-0.018437182530760765,0.42370373010635376,0.5182020664215088,-0.022123826667666435,0.3812153935432434,0.5035650730133057,-0.003930775914341211,0.42483755946159363,0.48374927043914795,-0.016375277191400528,0.42875877022743225,0.5202459692955017,-0.018338702619075775,0.4215628504753113,0.5361150503158569,-0.01762937381863594,0.38352054357528687,0.5149731636047363,-0.010492582805454731,0.42815423011779785,0.5097045302391052,-0.02177765965461731,0.4286345839500427,0.5457209348678589,-0.019357170909643173,0.4191820025444031,0.5596609115600586,-0.015724318102002144,0.39056915044784546,0.5302203893661499,-0.01760007068514824,0.4258716106414795,0.5337955355644226,-0.023902779445052147,0.4272688329219818,0.5601269006729126,-0.022632697597146034,0.4199407398700714,0.5694242119789124,-0.020526191219687462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.400130033493042,0.6311479806900024,-1.2372969138141343e-07,0.42524227499961853,0.5779656767845154,-0.0012273556785658002,0.42894208431243896,0.53286212682724,-0.004300895147025585,0.4324016869068146,0.49661046266555786,-0.008948192000389099,0.43284115195274353,0.4619733691215515,-0.011476099491119385,0.385356068611145,0.4981769323348999,0.000833245343528688,0.4202052354812622,0.471365749835968,-0.011635853908956051,0.4275822043418884,0.5014821887016296,-0.018401402980089188,0.4236947298049927,0.5183652639389038,-0.022012287750840187,0.3811000883579254,0.5040557384490967,-0.004014437552541494,0.42452338337898254,0.48391252756118774,-0.016322879120707512,0.4288794696331024,0.5201336741447449,-0.018075400963425636,0.4219391644001007,0.5357173085212708,-0.017327452078461647,0.3835538327693939,0.5153327584266663,-0.01047554612159729,0.42810970544815063,0.5095499157905579,-0.021583950147032738,0.42867493629455566,0.5455458164215088,-0.0190046988427639,0.41914668679237366,0.5592936277389526,-0.015402697026729584,0.3908175230026245,0.5301969051361084,-0.017483720555901527,0.42620161175727844,0.5343114733695984,-0.023706581443548203,0.42749038338661194,0.5603855848312378,-0.02256702072918415,0.4200119376182556,0.5691019892692566,-0.02063659206032753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.4006679058074951,0.6317413449287415,-1.1886493211932248e-07,0.42551594972610474,0.5797207355499268,-0.002120989141985774,0.4286697804927826,0.5347728729248047,-0.0055352249182760715,0.43154028058052063,0.4979532063007355,-0.010253523476421833,0.4320352375507355,0.462942898273468,-0.012781635858118534,0.3850608468055725,0.5009757876396179,-0.00019270653137937188,0.41960084438323975,0.4735492467880249,-0.013054595328867435,0.42721027135849,0.5037490129470825,-0.02015473134815693,0.42370283603668213,0.5214962959289551,-0.023998651653528214,0.38079357147216797,0.5065833926200867,-0.004706186708062887,0.4233216345310211,0.4837731122970581,-0.01740236207842827,0.42799410223960876,0.5193281173706055,-0.01944011263549328,0.42145365476608276,0.5356765389442444,-0.01880873553454876,0.3833705484867096,0.517392098903656,-0.010878685861825943,0.4271288216114044,0.5095593333244324,-0.02239084616303444,0.42818498611450195,0.5447396039962769,-0.020036913454532623,0.41907694935798645,0.5585480332374573,-0.016523070633411407,0.3908216655254364,0.5319616794586182,-0.01765155978500843,0.42640629410743713,0.5356768369674683,-0.024340219795703888,0.4277198016643524,0.5618647336959839,-0.023422008380293846,0.4201851189136505,0.570756733417511,-0.021610088646411896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
