frame_idx,left_x0,left_y0,left_z0,left_x1,left_y1,left_z1,left_x2,left_y2,left_z2,left_x3,left_y3,left_z3,left_x4,left_y4,left_z4,left_x5,left_y5,left_z5,left_x6,left_y6,left_z6,left_x7,left_y7,left_z7,left_x8,left_y8,left_z8,left_x9,left_y9,left_z9,left_x10,left_y10,left_z10,left_x11,left_y11,left_z11,left_x12,left_y12,left_z12,left_x13,left_y13,left_z13,left_x14,left_y14,left_z14,left_x15,left_y15,left_z15,left_x16,left_y16,left_z16,left_x17,left_y17,left_z17,left_x18,left_y18,left_z18,left_x19,left_y19,left_z19,left_x20,left_y20,left_z20,right_x0,right_y0,right_z0,right_x1,right_y1,right_z1,right_x2,right_y2,right_z2,right_x3,right_y3,right_z3,right_x4,right_y4,right_z4,right_x5,right_y5,right_z5,right_x6,right_y6,right_z6,right_x7,right_y7,right_z7,right_x8,right_y8,right_z8,right_x9,right_y9,right_z9,right_x10,right_y10,right_z10,right_x11,right_y11,right_z11,right_x12,right_y12,right_z12,right_x13,right_y13,right_z13,right_x14,right_y14,right_z14,right_x15,right_y15,right_z15,right_x16,right_y16,right_z16,right_x17,right_y17,right_z17,right_x18,right_y18,right_z18,right_x19,right_y19,right_z19,right_x20,right_y20,right_z20
1,0.4285673499107361,0.6726062297821045,-1.0175868148110112e-08,0.45118653774261475,0.6683475971221924,-0.006859995424747467,0.4714668393135071,0.6495693325996399,-0.013551550917327404,0.48388761281967163,0.6321810483932495,-0.021252466365695,0.48850420117378235,0.6103615760803223,-0.02886170707643032,0.4689471423625946,0.5709913372993469,-0.010739206336438656,0.48132723569869995,0.5271809697151184,-0.01986086368560791,0.4893553555011749,0.5015822052955627,-0.02600601315498352,0.49576374888420105,0.47818127274513245,-0.03030306100845337,0.45650774240493774,0.5677026510238647,-0.013647248968482018,0.4760560691356659,0.5636889338493347,-0.02691332995891571,0.4804958403110504,0.5975368618965149,-0.030842013657093048,0.47769296169281006,0.6213132739067078,-0.031270451843738556,0.4442816972732544,0.5751259922981262,-0.01706959865987301,0.4629089832305908,0.5736749172210693,-0.028704607859253883,0.4681906998157501,0.6043277978897095,-0.026323560625314713,0.4661138951778412,0.6271939873695374,-0.02226167358458042,0.43217337131500244,0.589770495891571,-0.021353913471102715,0.4480106234550476,0.583249032497406,-0.02908443845808506,0.45686617493629456,0.6046434044837952,-0.026407843455672264,0.4594063460826874,0.6255481839179993,-0.022409237921237946,0.602087676525116,0.7412641048431396,9.223990105056146e-08,0.6066122055053711,0.6844247579574585,-0.00980991218239069,0.5904787182807922,0.6328477263450623,-0.01412882562726736,0.5657461881637573,0.6146950721740723,-0.015186216682195663,0.5488638281822205,0.6211968064308167,-0.01589038409292698,0.5788009166717529,0.6713243126869202,-0.022381523624062538,0.5520535707473755,0.6406311392784119,-0.02686210535466671,0.533804178237915,0.6245327591896057,-0.027862543240189552,0.518173336982727,0.6157998442649841,-0.028980348259210587,0.563852071762085,0.6990465521812439,-0.01914312317967415,0.5422798991203308,0.6516381502151489,-0.025162868201732635,0.5523775219917297,0.6454039812088013,-0.024266904219985008,0.5627573728561401,0.6571615934371948,-0.02277201972901821,0.5536946058273315,0.7197139263153076,-0.015018021687865257,0.5354185700416565,0.6720300316810608,-0.017803017050027847,0.5458284616470337,0.667326033115387,-0.012990429997444153,0.5552343726158142,0.6793641448020935,-0.0097122173756361,0.5467665195465088,0.7339867353439331,-0.011625421233475208,0.5313897132873535,0.6921243667602539,-0.013250768184661865,0.5395838618278503,0.6869218349456787,-0.010034355334937572,0.5472905039787292,0.6969601511955261,-0.007801169063895941
2,0.4249515235424042,0.6947828531265259,-2.718724090300384e-08,0.45219308137893677,0.6921257376670837,-0.004420888610184193,0.47395485639572144,0.6781700849533081,-0.010275093838572502,0.4871172606945038,0.6646724939346313,-0.017685621976852417,0.4902998208999634,0.6454877853393555,-0.025042902678251266,0.47349658608436584,0.5934178829193115,-0.0076687694527208805,0.49000632762908936,0.5636765360832214,-0.015954401344060898,0.5000439882278442,0.5443271398544312,-0.02202613092958927,0.5086560845375061,0.5263418555259705,-0.02650914527475834,0.46030351519584656,0.5866219401359558,-0.012002604082226753,0.48216933012008667,0.5973953008651733,-0.02341596968472004,0.4843827784061432,0.6306391358375549,-0.027388496324419975,0.48068249225616455,0.6520520448684692,-0.028460200875997543,0.44709473848342896,0.5937506556510925,-0.01669267751276493,0.46783992648124695,0.6062270998954773,-0.02694362960755825,0.47035953402519226,0.6368986368179321,-0.024874674156308174,0.46720409393310547,0.6576229929924011,-0.021607553586363792,0.43451830744743347,0.6102616786956787,-0.022151529788970947,0.4515607953071594,0.6149429678916931,-0.028676481917500496,0.45898860692977905,0.6374052166938782,-0.026031700894236565,0.461307555437088,0.6573078632354736,-0.02249945141375065,0.597951352596283,0.7379776835441589,1.2953124439718522e-07,0.6007894277572632,0.6796899437904358,-0.009364785626530647,0.5863783359527588,0.629901111125946,-0.013725860975682735,0.5621436238288879,0.6150059103965759,-0.015099463053047657,0.5453863143920898,0.6224135756492615,-0.016174867749214172,0.5713645219802856,0.6678469181060791,-0.020437823608517647,0.5448760390281677,0.6370744705200195,-0.024326128885149956,0.5279024839401245,0.6208623051643372,-0.025037037208676338,0.5134276747703552,0.6124656200408936,-0.025737425312399864,0.5565404295921326,0.6968149542808533,-0.017103472724556923,0.537618100643158,0.6501778960227966,-0.022510958835482597,0.5476975440979004,0.6430901288986206,-0.02168520912528038,0.5581881403923035,0.6545834541320801,-0.020088115707039833,0.546997606754303,0.717172384262085,-0.012925739400088787,0.5320904850959778,0.6702229380607605,-0.01495218463242054,0.5421227812767029,0.6662594676017761,-0.010193323716521263,0.5512248873710632,0.6777572631835938,-0.006949864327907562,0.5408263206481934,0.7303818464279175,-0.009490328840911388,0.5277698040008545,0.6905961632728577,-0.010395954363048077,0.5359064936637878,0.6863046288490295,-0.006993595045059919,0.5435841083526611,0.6956276893615723,-0.004450885578989983
3,0.41804149746894836,0.7143728137016296,-6.317831235946869e-08,0.44830411672592163,0.7188723087310791,-0.002503599738702178,0.47254955768585205,0.7115820050239563,-0.007954836823046207,0.4874829649925232,0.7015016674995422,-0.015621686354279518,0.486343115568161,0.6850550770759583,-0.023429738357663155,0.4781954288482666,0.632453441619873,-0.004926279187202454,0.49826741218566895,0.6064068675041199,-0.013367711566388607,0.5111134052276611,0.5994523167610168,-0.020187970250844955,0.5209142565727234,0.5989481806755066,-0.024784019216895103,0.46544674038887024,0.6230268478393555,-0.01003940962255001,0.4840659201145172,0.6494319438934326,-0.019562041386961937,0.484311044216156,0.6793414950370789,-0.023978326469659805,0.4805041253566742,0.6958213448524475,-0.026264816522598267,0.4516269564628601,0.6279100775718689,-0.01556870061904192,0.4690432846546173,0.6540995240211487,-0.023728549480438232,0.46999457478523254,0.6798659563064575,-0.022441105917096138,0.4666956663131714,0.6954196095466614,-0.020664548501372337,0.4383222460746765,0.6409039497375488,-0.021879926323890686,0.45300817489624023,0.6570547819137573,-0.02664146013557911,0.45773279666900635,0.6792411804199219,-0.023803364485502243,0.4582197666168213,0.6975864768028259,-0.020618800073862076,0.5952808260917664,0.737566351890564,1.3369883333780308e-07,0.5965251326560974,0.6804479956626892,-0.009167967364192009,0.581786036491394,0.630751371383667,-0.013473189435899258,0.5583354830741882,0.616212010383606,-0.015077662654221058,0.5421066284179688,0.624150276184082,-0.016414755955338478,0.5648176670074463,0.6670393347740173,-0.01937505044043064,0.5375778675079346,0.6357011198997498,-0.02319800853729248,0.5202499628067017,0.6192668080329895,-0.02411278337240219,0.5052942037582397,0.6100671291351318,-0.02502530626952648,0.5514378547668457,0.6970592141151428,-0.016377892345190048,0.5340667963027954,0.6514072418212891,-0.021894419565796852,0.544529914855957,0.6454498171806335,-0.02111762762069702,0.5546001195907593,0.656554639339447,-0.019630221650004387,0.5430641174316406,0.7186116576194763,-0.01268479973077774,0.5290160775184631,0.6714776158332825,-0.01503754872828722,0.5393184423446655,0.6692474484443665,-0.010158984921872616,0.5480427145957947,0.6809219717979431,-0.006868028547614813,0.5377629995346069,0.7330494523048401,-0.00975405890494585,0.5247160792350769,0.6923679113388062,-0.011159318499267101,0.5331367254257202,0.689310610294342,-0.00773363234475255,0.5405464768409729,0.6993399262428284,-0.005077691283077002
4,0.41511204838752747,0.7380475401878357,-3.99399979755799e-08,0.4458434581756592,0.7477203607559204,-0.001030267565511167,0.4700527489185333,0.7435520887374878,-0.006556388456374407,0.4870816171169281,0.7437952756881714,-0.01444877590984106,0.501874566078186,0.7515429258346558,-0.02247004583477974,0.47965529561042786,0.671372652053833,-0.007016273215413094,0.49871745705604553,0.6432608962059021,-0.01525966078042984,0.5092637538909912,0.6308232545852661,-0.0211593396961689,0.5176382064819336,0.6227731108665466,-0.02556300163269043,0.46755558252334595,0.6615544557571411,-0.013412697240710258,0.4849272072315216,0.6870793700218201,-0.023619098588824272,0.485533744096756,0.7176615595817566,-0.02745346911251545,0.48282185196876526,0.7358952164649963,-0.02923271432518959,0.4529235064983368,0.6660703420639038,-0.01983059197664261,0.46822166442871094,0.6947023272514343,-0.028266411274671555,0.46944892406463623,0.7206156253814697,-0.026670411229133606,0.46709972620010376,0.7361440062522888,-0.02484450861811638,0.43832582235336304,0.6793663501739502,-0.02685816027224064,0.45041558146476746,0.7015736699104309,-0.03134579956531525,0.45477887988090515,0.7244105339050293,-0.02832159772515297,0.4555355906486511,0.7417023777961731,-0.02535870671272278,0.5931487083435059,0.7418355941772461,1.056625649198395e-07,0.594772219657898,0.684154212474823,-0.009618154726922512,0.5789158344268799,0.6338370442390442,-0.013756979256868362,0.5534629225730896,0.6202519536018372,-0.014976423233747482,0.5367823839187622,0.6292546987533569,-0.015902476385235786,0.5634909272193909,0.669723629951477,-0.01929180696606636,0.5387988090515137,0.6421157121658325,-0.023570070043206215,0.5219796895980835,0.6270872950553894,-0.025004995986819267,0.5073537826538086,0.6184778809547424,-0.02636946737766266,0.5492522716522217,0.6987757086753845,-0.016243349760770798,0.5320960283279419,0.6555182933807373,-0.02211904712021351,0.5417322516441345,0.6494795083999634,-0.021913442760705948,0.5519317984580994,0.6608205437660217,-0.020786842331290245,0.5401813387870789,0.7197425365447998,-0.012558995746076107,0.5264329314231873,0.6747531294822693,-0.015296083875000477,0.536408007144928,0.671431303024292,-0.010911188088357449,0.5453361868858337,0.6819368600845337,-0.007806504610925913,0.5343826413154602,0.7341721057891846,-0.009655715897679329,0.5224642753601074,0.6952812671661377,-0.011081620119512081,0.5302923917770386,0.690812885761261,-0.007925828918814659,0.5374226570129395,0.6994500160217285,-0.005481081549078226
5,0.41288620233535767,0.750444233417511,1.0032776742718852e-07,0.44240468740463257,0.761414647102356,-0.0018350331811234355,0.4666856825351715,0.7573925256729126,-0.007287762127816677,0.48395153880119324,0.7565993070602417,-0.014443432912230492,0.4981044828891754,0.7621804475784302,-0.02205365151166916,0.4729636609554291,0.6824880242347717,-0.010168091394007206,0.49214690923690796,0.6463882923126221,-0.019528068602085114,0.5061159729957581,0.6370895504951477,-0.02646755427122116,0.5167330503463745,0.6369010210037231,-0.03149506077170372,0.46042054891586304,0.6756009459495544,-0.016240499913692474,0.48025307059288025,0.6767573356628418,-0.02741067111492157,0.4901430606842041,0.6994960904121399,-0.03325777128338814,0.4939001798629761,0.7219087481498718,-0.03684341162443161,0.4452390968799591,0.6820599436759949,-0.022340085357427597,0.4605397880077362,0.6839392781257629,-0.031762778759002686,0.4709954857826233,0.704167366027832,-0.034214671701192856,0.4761558175086975,0.7247000932693481,-0.035675566643476486,0.4300655424594879,0.6977007985115051,-0.028795240446925163,0.44090837240219116,0.7046851515769958,-0.03558547794818878,0.4501590430736542,0.7201327681541443,-0.03648163005709648,0.45599958300590515,0.7371394038200378,-0.036685336381196976,0.5924142599105835,0.7503087520599365,9.911527598660541e-08,0.5953881740570068,0.6903269290924072,-0.010122406296432018,0.5769418478012085,0.6405127048492432,-0.014140491373836994,0.5512258410453796,0.626236081123352,-0.014958005398511887,0.5363383293151855,0.6403887271881104,-0.015510748140513897,0.5619434118270874,0.6818060278892517,-0.020926717668771744,0.5347803235054016,0.6554105281829834,-0.024930883198976517,0.5176212191581726,0.6416447162628174,-0.026248127222061157,0.5026683807373047,0.6333152055740356,-0.02780505269765854,0.5491024255752563,0.7111728191375732,-0.017659001052379608,0.5289028882980347,0.6646897792816162,-0.023750396445393562,0.5394652485847473,0.6582165956497192,-0.023601895198225975,0.5503896474838257,0.6702182292938232,-0.02241683565080166,0.5412377119064331,0.7314976453781128,-0.013611874543130398,0.5244984030723572,0.684710681438446,-0.01595350354909897,0.5347440242767334,0.6809378266334534,-0.011531851254403591,0.5440554618835449,0.6926131844520569,-0.008559896610677242,0.536415159702301,0.7450668811798096,-0.01045034360140562,0.5222153663635254,0.7069153785705566,-0.011545069515705109,0.5298547148704529,0.7025511860847473,-0.0086337486281991,0.5372804999351501,0.7117806673049927,-0.006698766257613897
6,0.4057433307170868,0.7453943490982056,1.6216984022321412e-07,0.43580394983291626,0.7545860409736633,-0.004538355860859156,0.46098363399505615,0.7511308789253235,-0.01120799407362938,0.4797310531139374,0.7514058351516724,-0.019040295854210854,0.4952661097049713,0.755948543548584,-0.027912724763154984,0.4659343361854553,0.6856255531311035,-0.013869035057723522,0.48312902450561523,0.6490870118141174,-0.024745430797338486,0.4951690435409546,0.6330129504203796,-0.032678019255399704,0.5059269666671753,0.6225605010986328,-0.038340162485837936,0.4534435272216797,0.6795907020568848,-0.01962922513484955,0.47045212984085083,0.6463385820388794,-0.031228430569171906,0.4858943521976471,0.6479451060295105,-0.039020612835884094,0.4975331127643585,0.6557615399360657,-0.044313713908195496,0.43782562017440796,0.6833893060684204,-0.025704948231577873,0.44936659932136536,0.6551492810249329,-0.037446144968271255,0.46154066920280457,0.6632698774337769,-0.04343758895993233,0.4702652096748352,0.6766635775566101,-0.04699910059571266,0.4214727282524109,0.6954890489578247,-0.032084472477436066,0.42943331599235535,0.6830068230628967,-0.04217830300331116,0.4384472668170929,0.6905820965766907,-0.0461004301905632,0.44567394256591797,0.7025505304336548,-0.04840274900197983,0.5943787693977356,0.7610902190208435,1.0063666877613286e-07,0.5953649282455444,0.7028121948242188,-0.009465990588068962,0.5780805945396423,0.6539350152015686,-0.013996669091284275,0.5541361570358276,0.6373001933097839,-0.015679679811000824,0.5401582717895508,0.6525336503982544,-0.017075268551707268,0.5637706518173218,0.694517195224762,-0.02150341123342514,0.5343940258026123,0.6679064035415649,-0.02546500228345394,0.515730082988739,0.6550598740577698,-0.02630281075835228,0.4999675452709198,0.6489195823669434,-0.027396289631724358,0.5512909293174744,0.7242978811264038,-0.018643615767359734,0.530320405960083,0.679165780544281,-0.025007862597703934,0.5403003692626953,0.672415554523468,-0.024727102369070053,0.5511235594749451,0.6839636564254761,-0.023450234904885292,0.5434206128120422,0.7448819279670715,-0.014854462817311287,0.5264558792114258,0.699141263961792,-0.017369087785482407,0.5360614657402039,0.6949297785758972,-0.013029368594288826,0.5455231666564941,0.7064412832260132,-0.010072389617562294,0.5382277965545654,0.758674681186676,-0.01187784131616354,0.5233110785484314,0.721129298210144,-0.012902949936687946,0.5308785438537598,0.71551114320755,-0.00991902407258749,0.5391882061958313,0.724017858505249,-0.007833260111510754
7,0.3957175612449646,0.725274920463562,1.2082703904070513e-07,0.42455390095710754,0.7329464554786682,-0.0067468974739313126,0.4493916630744934,0.7306556105613708,-0.012725582346320152,0.4669581651687622,0.7276319265365601,-0.01894536428153515,0.4831185042858124,0.7304012179374695,-0.025579048320651054,0.45751428604125977,0.6718580722808838,-0.0089852474629879,0.47156640887260437,0.6379938125610352,-0.017668694257736206,0.48083367943763733,0.6203381419181824,-0.025082921609282494,0.4899817407131195,0.6066506505012512,-0.03066902421414852,0.4457305073738098,0.6641834378242493,-0.012473185546696186,0.4599042534828186,0.6297778487205505,-0.020706139504909515,0.4710342288017273,0.6154563426971436,-0.027437478303909302,0.4821493327617645,0.6051844954490662,-0.03268399089574814,0.4315253496170044,0.6645983457565308,-0.01693147048354149,0.4430331289768219,0.6360511779785156,-0.02624460682272911,0.45409736037254333,0.6294217109680176,-0.03106870874762535,0.4646519720554352,0.6262778043746948,-0.03433748707175255,0.4158604145050049,0.6713812351226807,-0.022021181881427765,0.42493709921836853,0.658584713935852,-0.03062736801803112,0.433820515871048,0.6580547094345093,-0.033740729093551636,0.44238579273223877,0.6593341827392578,-0.03566594794392586,0.59742271900177,0.7742310762405396,9.917090437738807e-08,0.5981119275093079,0.7153388261795044,-0.01017735805362463,0.5802929997444153,0.6675669550895691,-0.014586517587304115,0.5554163455963135,0.6530464291572571,-0.015947993844747543,0.5389816164970398,0.6630082726478577,-0.016866300255060196,0.5692870020866394,0.7098789811134338,-0.021254003047943115,0.5404915809631348,0.6852316856384277,-0.025378558784723282,0.521670937538147,0.6716340184211731,-0.026027115061879158,0.5063385367393494,0.6647500395774841,-0.026816001161932945,0.5558127760887146,0.73929762840271,-0.017956560477614403,0.5323622226715088,0.6963174939155579,-0.024310225620865822,0.5417835712432861,0.6879222393035889,-0.024005742743611336,0.5532754063606262,0.6987037062644958,-0.02255886234343052,0.5469874739646912,0.7596132755279541,-0.013845495879650116,0.5280748605728149,0.7160013318061829,-0.01688864827156067,0.5379148721694946,0.7097073197364807,-0.012640048749744892,0.5478091239929199,0.7199726104736328,-0.009448522701859474,0.54109787940979,0.7732898592948914,-0.010527907870709896,0.5250170826911926,0.7353168725967407,-0.012081393040716648,0.5327999591827393,0.7288394570350647,-0.009129590354859829,0.5413455963134766,0.7376330494880676,-0.006883264519274235
8,0.3928908705711365,0.699626088142395,1.4421991068047646e-07,0.4199572801589966,0.7045882940292358,-0.007779640611261129,0.4435887932777405,0.6994627714157104,-0.01338491402566433,0.4619768261909485,0.6956504583358765,-0.019153935834765434,0.4777315855026245,0.6985169053077698,-0.025384571403265,0.4509141743183136,0.6315808892250061,-0.006433418951928616,0.46438148617744446,0.6006214618682861,-0.014315726235508919,0.4734751284122467,0.5825960040092468,-0.021852564066648483,0.482809841632843,0.5671395659446716,-0.02767673134803772,0.4408947229385376,0.6242316365242004,-0.00916325580328703,0.455484002828598,0.5878799557685852,-0.01577308587729931,0.4653499722480774,0.5690291523933411,-0.022556377574801445,0.475265234708786,0.5530943870544434,-0.028047427535057068,0.42838984727859497,0.6255030035972595,-0.01307707093656063,0.4385574460029602,0.5909204483032227,-0.01988440938293934,0.4464307725429535,0.5766802430152893,-0.024029530584812164,0.4546496868133545,0.5655292272567749,-0.02713950350880623,0.4138411283493042,0.6337853074073792,-0.017931224778294563,0.4206070899963379,0.6102179288864136,-0.023690199479460716,0.42773744463920593,0.6006563305854797,-0.025775980204343796,0.4346017837524414,0.5928553342819214,-0.027262957766652107,0.6002225875854492,0.783081591129303,1.1195713511824579e-07,0.6003204584121704,0.7247758507728577,-0.01113451924175024,0.5821939706802368,0.6772459745407104,-0.016300838440656662,0.5571409463882446,0.6625853180885315,-0.01814030483365059,0.5402500033378601,0.6733514666557312,-0.019592581316828728,0.5717610716819763,0.7230195999145508,-0.02390337735414505,0.5439260601997375,0.6971520185470581,-0.028862159699201584,0.5254312753677368,0.6834582686424255,-0.029873143881559372,0.5097529292106628,0.6766790747642517,-0.03091476485133171,0.5582519173622131,0.7528562545776367,-0.020409205928444862,0.5348444581031799,0.7070326805114746,-0.027336347848176956,0.5446558594703674,0.6981717348098755,-0.026680253446102142,0.5560650825500488,0.7085692286491394,-0.02504769340157509,0.5493787527084351,0.7730744481086731,-0.01614229567348957,0.5297609567642212,0.7262140512466431,-0.019572576507925987,0.5401492714881897,0.7198007106781006,-0.014740744605660439,0.5499656200408936,0.7297837734222412,-0.011217289604246616,0.543471097946167,0.7861678600311279,-0.012752730399370193,0.5267743468284607,0.7456347346305847,-0.014494598843157291,0.5349839329719543,0.7388967871665955,-0.011228721588850021,0.5432682037353516,0.747521698474884,-0.008861646056175232
9,0.38508930802345276,0.662876307964325,1.9789349892107566e-07,0.41214776039123535,0.6686893105506897,-0.010090644471347332,0.4354199171066284,0.6639038920402527,-0.016734233126044273,0.4529234766960144,0.6551970839500427,-0.023110512644052505,0.46919530630111694,0.6556050777435303,-0.029754653573036194,0.4402633011341095,0.5934057235717773,-0.008474888280034065,0.4555306136608124,0.5609161257743835,-0.01573493517935276,0.4644647240638733,0.5421228408813477,-0.022471627220511436,0.47334718704223633,0.5248817801475525,-0.027812452986836433,0.4294837415218353,0.583731472492218,-0.00998168159276247,0.443055659532547,0.5443882942199707,-0.016193410381674767,0.45220619440078735,0.5228934288024902,-0.023030979558825493,0.4609035849571228,0.5045533776283264,-0.028486929833889008,0.41659092903137207,0.5839909911155701,-0.012684419751167297,0.4227026700973511,0.5467369556427002,-0.01902569830417633,0.4280490577220917,0.527492105960846,-0.023709436878561974,0.43372398614883423,0.5113463997840881,-0.027279304340481758,0.4021385908126831,0.5929427742958069,-0.0164981409907341,0.4057004451751709,0.5676803588867188,-0.021956447511911392,0.40970516204833984,0.5560674667358398,-0.02426796406507492,0.4137423634529114,0.5451730489730835,-0.025909407064318657,0.6000418663024902,0.7910308241844177,1.1326572035841309e-07,0.6021022796630859,0.7328053116798401,-0.013008801266551018,0.5831630825996399,0.6849454045295715,-0.018848842009902,0.555214524269104,0.6736195087432861,-0.020832596346735954,0.537134051322937,0.687318742275238,-0.022224169224500656,0.5754610300064087,0.7352948784828186,-0.0258354302495718,0.5484718084335327,0.7111821174621582,-0.03183821961283684,0.530208945274353,0.6968235373497009,-0.033153098076581955,0.5152122378349304,0.6886150240898132,-0.03428966552019119,0.5608989000320435,0.7652637958526611,-0.021716579794883728,0.536508321762085,0.7175960540771484,-0.03087761066854,0.5468052625656128,0.7082644701004028,-0.031060634180903435,0.5587588548660278,0.7189587354660034,-0.029416650533676147,0.5510914325714111,0.7837545871734619,-0.016875430941581726,0.5312288403511047,0.7360647320747375,-0.022184306755661964,0.5423203110694885,0.728370726108551,-0.01751868613064289,0.5525971055030823,0.7381007671356201,-0.013521010987460613,0.5445041656494141,0.795512318611145,-0.01300224382430315,0.5278642773628235,0.7535452246665955,-0.01584424264729023,0.5366445779800415,0.7456524968147278,-0.012845662422478199,0.5452463626861572,0.7538421750068665,-0.010431453585624695
10,0.37898409366607666,0.6253602504730225,2.36747069948251e-07,0.40443456172943115,0.6295724511146545,-0.010219113901257515,0.4272651970386505,0.6222862601280212,-0.01682252809405327,0.4437917470932007,0.6123237013816833,-0.023025859147310257,0.4584546685218811,0.6080763339996338,-0.029415655881166458,0.4326804280281067,0.547914445400238,-0.01046882476657629,0.44798630475997925,0.5119426846504211,-0.018834764137864113,0.45720726251602173,0.4896537959575653,-0.025608185678720474,0.46568912267684937,0.4692232012748718,-0.03069303371012211,0.4225735664367676,0.5388768315315247,-0.012479683384299278,0.4381904900074005,0.49801939725875854,-0.01997249759733677,0.4486488103866577,0.472671777009964,-0.026879092678427696,0.4574454724788666,0.45068055391311646,-0.03188592940568924,0.40940195322036743,0.5405269265174866,-0.015658417716622353,0.4173602759838104,0.4981543719768524,-0.02373735047876835,0.42265111207962036,0.4733162522315979,-0.02919112890958786,0.428542822599411,0.45197010040283203,-0.03282281011343002,0.39357641339302063,0.5509254336357117,-0.019766245037317276,0.39827191829681396,0.5229471921920776,-0.027306443080306053,0.4026225209236145,0.5073340535163879,-0.03045150451362133,0.40744414925575256,0.4929569363594055,-0.032270751893520355,0.6016504764556885,0.7985104322433472,1.2929390891258663e-07,0.6039159893989563,0.7420389652252197,-0.014728033915162086,0.5869140625,0.6938763856887817,-0.02180854044854641,0.5599476099014282,0.6792804002761841,-0.024714648723602295,0.5423493981361389,0.692602276802063,-0.026838796213269234,0.5776817202568054,0.7460994124412537,-0.02933317981660366,0.5486191511154175,0.7196640968322754,-0.03644130751490593,0.5309320688247681,0.7047737836837769,-0.038189712911844254,0.5154830813407898,0.6953669786453247,-0.03942517563700676,0.5627900958061218,0.7751966714859009,-0.024156494066119194,0.5400243997573853,0.7257834672927856,-0.033930301666259766,0.5510954856872559,0.7165730595588684,-0.03346790373325348,0.5624947547912598,0.7265015244483948,-0.031368155032396317,0.5520598888397217,0.7921513915061951,-0.01841149292886257,0.5339463949203491,0.742345929145813,-0.023839732632040977,0.5455189347267151,0.736026406288147,-0.018684759736061096,0.5554639101028442,0.7458765506744385,-0.014374581165611744,0.5443170070648193,0.801583468914032,-0.013872581534087658,0.530653715133667,0.756995439529419,-0.01684519462287426,0.5395800471305847,0.7507358193397522,-0.014142045751214027,0.5476032495498657,0.7594911456108093,-0.011831723153591156
